Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
1030;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,87;179,97;510,26;179,48;481,79;501,37;77,86;0,16
1035;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,05;30,87;180,00;511,13;179,50;482,46;502,24;77,86;0,16
1040;0,00;0,00;0,00;0,00;48,99;0,00;70,97;80,00;30,87;180,04;515,25;179,51;482,85;503,63;77,86;0,16
1045;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;30,86;180,05;517,88;179,54;483,67;507,81;77,86;0,16
1050;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,86;180,04;522,61;179,56;484,11;510,06;77,86;0,16
1055;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;30,86;180,02;524,28;179,60;485,09;513,68;77,86;0,17
1060;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;30,86;180,00;526,23;179,61;485,61;514,83;77,86;0,17
1065;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;30,87;179,99;526,56;179,63;486,68;516,01;77,86;0,17
1070;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;30,86;180,00;526,38;179,63;487,20;516,15;77,86;0,17
1075;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;30,86;180,01;525,94;179,61;488,14;515,78;77,86;0,17
1080;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;30,87;180,03;524,69;179,57;488,55;515,38;77,86;0,17
1085;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;30,88;180,04;523,91;179,54;489,26;514,18;77,86;0,17
1090;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,88;180,04;522,09;179,49;489,54;513,46;77,86;0,17
1095;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;30,89;180,03;521,23;179,46;490,05;511,99;77,86;0,17
1100;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,89;180,01;520,42;179,42;490,32;511,45;77,86;0,17
1105;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,89;180,00;521,05;179,41;490,97;511,86;77,86;0,17
1110;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,89;179,99;524,63;179,40;491,38;513,04;77,86;0,17
1115;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,90;180,00;527,27;179,40;492,24;517,09;77,86;0,17
1120;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;30,90;180,03;532,46;179,44;493,15;519,45;77,86;0,17
1125;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;30,91;180,03;534,55;179,46;493,66;523,46;77,86;0,17
1130;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,91;180,03;536,83;179,51;494,74;524,84;77,86;0,17
1135;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;30,91;180,02;537,31;179,54;495,30;526,33;77,86;0,17
1140;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;30,91;180,02;537,29;179,58;496,35;526,58;77,86;0,17
1145;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,91;180,01;536,91;179,60;496,82;526,33;77,86;0,17
1150;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,90;180,01;535,69;179,62;497,65;525,92;77,86;0,17
1155;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;30,90;180,02;534,83;179,60;497,99;524,74;77,86;0,17
1160;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;30,91;180,03;533,02;179,56;498,54;523,98;77,86;0,17
1165;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;30,91;180,03;532,02;179,54;498,78;522,41;77,86;0,17
1170;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,91;180,01;530,94;179,49;499,32;521,80;77,86;0,17
1175;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;30,90;180,00;531,31;179,47;499,66;521,88;77,86;0,17
1180;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;30,90;180,00;534,74;179,42;500,52;522,92;77,86;0,17
1185;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,90;180,00;537,40;179,41;500,97;526,88;77,86;0,17
1190;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,90;180,03;542,88;179,39;501,88;529,39;77,86;0,17
1195;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;30,91;180,05;545,15;179,40;502,39;533,68;77,86;0,17
1200;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,03;30,90;180,05;547,69;179,42;503,48;536,22;77,86;0,17
1205;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;30,91;180,02;548,24;179,43;504,05;536,86;77,86;0,17
1210;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,91;180,00;548,29;179,48;505,12;537,17;77,86;0,17
1215;0,00;0,00;0,00;0,00;48,99;0,00;71,03;80,03;30,91;179,98;547,92;179,50;505,60;536,94;77,86;0,17
1220;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,91;179,99;546,65;179,55;506,43;536,00;77,86;0,17
1225;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;30,91;180,01;545,83;179,56;506,79;535,33;77,86;0,17
1230;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,00;30,92;180,02;543,87;179,57;507,33;533,76;77,86;0,17
1235;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,91;180,04;542,89;179,58;507,57;532,95;77,86;0,17
1240;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,92;180,04;541,66;179,56;508,11;531,96;77,86;0,17
1245;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,93;180,04;541,93;179,55;508,46;532,22;77,86;0,17
1250;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;30,93;180,03;545,20;179,51;509,33;534,98;77,86;0,18
1255;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,93;180,02;547,85;179,48;509,82;537,15;77,86;0,18
1260;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,97;30,93;180,01;553,64;179,44;510,75;542,08;77,86;0,18
1265;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,93;180,00;555,82;179,42;511,27;544,10;77,86;0,18
1270;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,93;180,01;558,48;179,40;512,37;546,73;77,86;0,18
1275;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,94;180,02;559,25;179,40;512,94;547,37;77,86;0,18
1280;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;30,94;180,03;559,10;179,41;513,99;547,68;77,86;0,18
1285;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,95;180,04;558,13;179,43;514,47;547,44;77,86;0,18
1290;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;30,95;180,03;557,33;179,46;515,29;546,44;77,86;0,18
1295;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;30,95;180,02;555,50;179,48;515,63;545,71;77,86;0,18
1300;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,94;180,03;554,47;179,52;516,15;544,04;77,86;0,18
1305;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,95;180,03;552,60;179,54;516,38;543,21;77,86;0,18
1310;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,94;180,03;552,32;179,56;516,94;542,37;77,86;0,18
1315;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,96;180,03;554,18;179,57;517,31;542,80;77,86;0,18
1320;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,95;180,03;556,56;179,56;518,22;545,82;77,86;0,18
1325;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,95;180,02;562,24;179,56;518,70;548,15;77,86;0,18
1330;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,96;180,02;564,86;179,56;519,65;553,05;77,86;0,18
1335;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,02;30,96;180,01;568,44;179,54;520,17;554,98;77,86;0,18
1340;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;30,95;180,02;569,43;179,53;521,29;557,39;77,86;0,18
1345;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,03;30,96;180,03;569,94;179,52;521,83;557,92;77,86;0,18
1350;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;30,96;180,04;569,70;179,51;522,87;558,05;77,86;0,18
1355;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;30,96;180,04;568,55;179,48;523,34;557,73;77,86;0,18
1360;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,98;180,02;567,66;179,47;524,12;556,56;77,86;0,18
1365;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;30,98;180,00;565,69;179,45;524,44;555,81;77,86;0,18
1370;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,99;179,99;564,62;179,44;524,93;554,06;77,86;0,18
1375;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,97;30,99;180,01;562,99;179,44;525,43;553,27;77,86;0,18
1380;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,00;180,02;562,99;179,44;525,77;552,82;77,86;0,18
1385;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,00;180,04;565,71;179,46;526,65;553,58;77,86;0,18
1390;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;31,00;180,05;568,22;179,47;527,14;557,19;77,86;0,18
1395;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,01;180,03;573,99;179,50;528,09;559,65;77,86;0,18
1400;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,97;31,01;180,03;576,61;179,52;528,59;564,35;77,86;0,18
1405;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,97;31,02;180,03;579,64;179,54;529,70;566,13;77,86;0,18
1410;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,03;180,03;580,33;179,56;530,26;568,11;77,86;0,18
1415;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;31,03;180,03;580,45;179,56;531,31;568,47;77,86;0,19
1420;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,03;180,03;580,04;179,57;531,79;568,25;77,86;0,19
1425;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,03;31,04;180,03;578,55;179,56;532,58;567,79;77,86;0,19
1430;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,03;180,03;577,61;179,55;532,90;566,37;77,86;0,19
1435;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,03;180,03;575,38;179,53;533,37;565,49;77,86;0,19
1440;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,04;180,03;574,33;179,52;533,59;563,75;77,86;0,19
1445;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;31,04;180,02;573,42;179,50;534,17;563,04;77,86;0,19
1450;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,05;180,03;574,10;179,49;534,56;563,62;77,86;0,19
1455;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,05;180,03;578,05;179,48;535,51;567,04;77,86;0,19
1460;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,04;180,05;581,13;179,47;536,00;569,46;77,86;0,19
1465;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;31,05;180,05;586,57;179,48;536,96;574,24;77,86;0,19
1470;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;31,04;180,02;588,53;179,48;537,48;576,06;77,86;0,19
1475;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;31,04;180,02;590,67;179,49;538,56;578,19;77,86;0,19
1480;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,04;180,04;590,95;179,50;539,09;578,60;77,86;0,19
1485;0,00;0,00;0,00;0,00;48,99;0,00;70,98;80,02;31,05;180,04;590,41;179,52;540,08;578,40;77,86;0,19
1490;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;31,03;180,05;589,76;179,53;540,49;577,92;77,86;0,19
1495;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;31,04;180,05;587,89;179,55;541,15;576,45;77,86;0,19
1500;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,05;180,06;586,81;179,56;541,38;575,55;77,86;0,19
1505;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,05;180,04;584,61;179,56;541,80;573,77;77,86;0,19
1510;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,05;180,03;583,86;179,56;542,06;573,23;77,86;0,19
1515;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,06;180,02;584,69;179,54;542,80;573,97;77,86;0,19
1520;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,06;180,04;586,43;179,54;543,27;575,45;77,86;0,19
1525;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;31,06;180,04;591,79;179,52;544,25;579,92;77,86;0,19
1530;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,07;180,06;597,26;179,51;544,71;582,39;77,86;0,19
1535;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,06;180,07;599,06;179,50;545,71;586,30;77,86;0,19
1540;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,07;180,07;600,86;179,49;546,24;587,51;77,86;0,19
1545;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,07;180,05;601,03;179,48;547,30;588,53;77,86;0,19
1550;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,08;180,04;600,31;179,48;547,78;588,48;77,86;0,19
1555;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;31,07;180,03;599,58;179,49;548,58;587,62;77,86;0,19
1560;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,00;31,07;180,00;597,64;179,49;548,90;586,89;77,86;0,19
1565;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,08;180,00;596,41;179,50;549,37;585,09;77,86;0,19
1570;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,08;180,02;594,33;179,52;549,56;584,15;77,86;0,19
1575;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,08;180,05;593,88;179,53;550,09;583,09;77,86;0,19
1580;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,09;180,07;595,44;179,54;550,46;583,40;77,86;0,20
1585;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;31,09;180,07;597,69;179,55;551,39;586,27;77,86;0,20
1590;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;31,10;180,05;603,34;179,55;551,90;588,56;77,86;0,20
1595;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,10;180,04;606,02;179,55;552,84;593,40;77,86;0,20
1600;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,02;31,10;180,02;609,67;179,54;553,32;595,36;77,86;0,20
1605;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;31,10;180,01;610,61;179,53;554,37;597,73;77,86;0,20
1610;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,11;180,01;610,89;179,51;554,88;598,20;77,86;0,20
1615;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,10;180,03;610,49;179,50;555,81;598,06;77,86;0,20
1620;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;31,11;180,03;608,90;179,49;556,21;597,58;77,86;0,20
1625;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,11;180,05;607,86;179,49;556,81;596,04;77,86;0,20
1630;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,03;31,11;180,06;605,54;179,49;557,02;595,09;77,86;0,20
1635;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,00;31,11;180,06;604,42;179,50;557,44;593,30;77,86;0,20
1640;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;31,12;180,05;604,03;179,52;557,73;592,88;77,86;0,20
1645;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;31,12;180,03;605,09;179,53;558,52;593,98;77,86;0,20
1650;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,13;180,01;609,85;179,54;559,55;595,71;77,86;0,20
1655;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,13;180,01;612,77;179,56;560,03;600,40;77,86;0,20
1660;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,12;180,03;617,92;179,57;560,99;602,80;77,86;0,20
1665;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;31,13;180,05;619,49;179,57;561,51;606,36;77,86;0,20
1670;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,13;180,07;620,83;179,57;562,54;607,38;77,86;0,20
1675;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;31,14;180,06;620,79;179,57;563,02;608,00;77,86;0,20
1680;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;31,13;180,02;619,68;179,56;563,85;607,78;77,86;0,20
1685;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,13;180,01;618,79;179,55;564,17;606,61;77,86;0,20
1690;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,14;179,99;616,55;179,54;564,64;605,75;77,86;0,20
1695;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;31,14;180,01;615,33;179,53;564,82;603,78;77,86;0,20
1700;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,14;180,03;613,64;179,52;565,32;602,51;77,86;0,20
1705;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,15;180,08;613,84;179,51;565,68;602,70;77,86;0,20
1710;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,15;180,09;616,91;179,52;566,61;605,32;77,86;0,20
1715;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,16;180,08;619,54;179,52;567,12;607,55;77,86;0,20
1720;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,15;180,07;625,25;179,53;568,08;612,36;77,86;0,20
1725;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,03;31,15;180,01;627,69;179,54;568,55;614,42;77,86;0,20
1730;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,00;31,16;180,00;630,24;179,56;569,56;617,02;77,86;0,20
1735;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,17;180,01;630,65;179,56;570,05;617,54;77,86;0,21
1740;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,16;180,03;630,14;179,58;570,94;617,39;77,86;0,21
1745;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,16;180,06;628,50;179,58;571,32;616,88;77,86;0,21
1750;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,16;180,07;627,39;179,58;571,90;615,25;77,86;0,21
1755;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,16;180,06;624,84;179,57;572,11;614,24;77,86;0,21
1760;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;31,17;180,05;623,81;179,56;572,53;612,43;77,86;0,21
1765;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,17;180,01;623,68;179,55;572,83;612,08;77,86;0,21
1770;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,16;180,01;624,93;179,54;573,65;613,47;77,86;0,21
1775;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,16;180,03;629,96;179,54;574,17;615,28;77,86;0,21
1780;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;31,16;180,05;632,89;179,53;575,22;620,07;77,86;0,21
1785;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,17;180,07;637,72;179,54;575,71;622,42;77,86;0,21
1790;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,18;180,07;639,19;179,55;576,74;625,81;77,86;0,21
1795;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,18;180,05;640,31;179,57;577,26;626,69;77,86;0,21
1800;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,18;180,04;640,12;179,58;578,24;627,08;77,86;0,21
1805;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;31,19;180,03;638,79;179,61;578,66;626,75;77,86;0,21
1810;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,18;180,02;637,77;179,62;579,32;625,33;77,86;0,21
1815;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,19;180,03;635,23;179,64;579,56;624,36;77,86;0,21
1820;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,21;180,04;634,02;179,64;579,96;622,33;77,86;0,21
1825;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,21;180,07;633,04;179,64;580,23;621,70;77,86;0,21
1830;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,98;31,21;180,06;633,83;179,63;581,00;622,31;77,86;0,21
1835;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,22;180,07;637,95;179,62;581,51;623,75;77,86;0,21
1840;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,23;180,06;640,82;179,60;582,62;628,22;77,86;0,21
1845;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,24;180,04;646,32;179,58;583,61;630,67;77,86;0,21
1850;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;31,25;180,03;648,09;179,57;584,13;634,54;77,86;0,21
1855;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;31,24;180,03;649,69;179,55;585,16;635,68;77,86;0,21
1860;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;31,24;180,02;649,69;179,54;585,64;636,43;77,86;0,22
1865;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,02;31,24;180,03;648,52;179,54;586,44;636,21;77,86;0,22
1870;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,03;31,25;180,02;647,55;179,55;586,74;634,93;77,86;0,22
1875;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;31,25;180,03;645,11;179,58;587,15;633,98;77,86;0,22
1880;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,26;180,04;643,84;179,59;587,34;631,92;77,86;0,22
1885;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,25;180,04;642,47;179,61;587,93;631,17;77,86;0,22
1890;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;31,25;180,04;642,99;179,63;588,33;631,39;77,86;0,22
1895;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,24;180,04;646,66;179,64;589,41;634,55;77,86;0,22
1900;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,00;31,24;180,05;649,66;179,65;589,99;636,89;77,86;0,22
1905;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;31,25;180,05;655,10;179,65;591,01;641,67;77,86;0,22
1910;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,24;180,06;657,06;179,64;591,52;643,48;77,86;0,22
1915;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,24;180,05;658,97;179,62;592,53;645,42;77,86;0,22
1920;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,25;180,02;659,02;179,61;593,01;645,63;77,86;0,22
1925;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,24;180,02;657,96;179,60;593,81;644,96;77,86;0,22
1930;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;31,25;180,02;657,01;179,59;594,12;644,21;77,86;0,22
1935;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,25;180,04;654,35;179,57;594,53;643,16;77,86;0,22
1940;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,25;180,06;653,08;179,57;594,72;641,08;77,86;0,22
1945;0,00;0,00;0,00;0,00;49,00;0,00;71,04;80,00;31,26;180,06;651,84;179,57;595,34;640,20;77,86;0,22
1950;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,27;180,06;652,49;179,57;595,77;640,77;77,86;0,22
1955;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,00;31,26;180,06;656,34;179,59;596,86;644,09;77,86;0,22
1960;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,27;180,06;659,14;179,60;597,47;646,45;77,86;0,22
1965;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,26;180,06;664,62;179,63;598,46;651,03;77,86;0,22
1970;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,00;31,26;180,05;666,42;179,64;598,97;652,73;77,86;0,22
1975;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,27;180,03;668,02;179,65;599,97;654,44;77,86;0,22
1980;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,28;180,02;667,96;179,66;600,44;654,55;77,86;0,23
1985;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,28;180,03;666,70;179,67;601,17;653,66;77,86;0,23
1990;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;31,28;180,04;665,66;179,67;601,44;652,86;77,86;0,23
1995;0,00;0,00;0,00;0,00;48,99;0,00;71,03;80,00;31,28;180,04;663,01;179,66;601,77;650,73;77,86;0,23
2000;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,28;180,05;661,81;179,65;601,98;649,80;77,86;0,23
2005;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,28;180,05;661,07;179,64;602,66;649,32;77,86;0,23
2010;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,28;180,04;663,93;179,63;603,13;650,14;77,86;0,23
2015;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,28;180,04;666,45;179,60;604,30;653,85;77,86;0,23
2020;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,95;31,29;180,05;671,98;179,59;604,86;656,23;77,86;0,23
2025;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;31,28;180,05;674,20;179,59;605,86;660,57;77,86;0,23
2030;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;31,28;180,07;676,66;179,59;606,34;662,03;77,86;0,23
2035;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,28;180,07;676,90;179,59;607,30;663,29;77,86;0,23
2040;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;31,28;180,03;676,05;179,60;607,73;663,21;77,86;0,23
2045;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;31,28;180,01;675,13;179,61;608,38;662,06;77,86;0,23
2050;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,27;180,01;672,59;179,62;608,60;661,11;77,86;0,23
2055;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,28;180,02;671,30;179,64;608,93;659,06;77,86;0,23
